project_id,risk_score,is_anomaly
P00003809,49.96,True
P00003810,47.79,True
P00003811,39.71,True
P00003812,36.77,True
P00003813,44.0,True
P00003814,59.54,True
P00003815,41.47,True
P00003816,51.95,True
P00003817,48.67,True
P00003818,46.7,True
P00003819,53.08,True
P00003820,20.16,False
P00003821,45.11,True
P00003822,54.01,True
P00003823,40.39,True
P00003824,35.35,True
P00003825,46.23,True
P00003826,34.71,True
P00003827,48.39,True
P00003828,57.37,True
P00003829,55.04,True
P00003830,30.47,True
P00003831,59.36,True
P00003832,32.55,True
P00003833,19.02,False
P00003834,45.21,True
P00003835,29.62,False
P00003836,28.86,False
P00003837,47.67,True
P00003838,39.19,True
P00003839,48.35,True
P00003840,44.44,True
P00003841,42.05,True
P00003842,33.07,True
P00003843,28.83,False
P00003844,56.32,True
P00003845,52.87,True
P00003846,39.08,True
P00003847,31.14,True
P00003848,54.62,True
P00003849,38.72,True
P00003850,35.72,True
P00003851,45.35,True
P00003852,40.97,True
P00003853,42.2,True
P00003854,48.45,True
P00003855,40.48,True
P00003856,24.76,False
P00003857,53.24,True
P00003858,27.55,False
P00003859,67.5,True
P00003860,51.6,True
P00003861,37.52,True
P00003862,30.15,True
P00003863,48.22,True
P00003864,44.45,True
P00003865,47.65,True
P00003866,27.44,False
P00003867,63.5,True
P00003868,30.47,True
P00003869,49.72,True
P00003870,39.16,True
P00003871,42.13,True
P00003872,31.14,True
P00003873,24.18,False
P00003874,32.14,True
P00003875,34.04,True
P00003876,22.71,False
P00003877,39.69,True
P00003878,32.29,True
P00003879,28.41,False
P00003880,38.41,True
P00003881,39.15,True
P00003882,43.11,True
P00003883,41.1,True
P00003884,35.44,True
P00003885,59.6,True
P00003886,20.3,False
P00003887,35.19,True
P00003888,35.34,True
P00003889,54.99,True
P00003890,55.01,True
P00003891,31.3,True
P00003892,25.21,False
P00003893,42.97,True
P00003894,43.33,True
P00003895,43.94,True
P00003896,51.88,True
P00003897,45.7,True
P00003898,53.16,True
P00003899,47.99,True
P00003900,44.29,True
P00003901,27.72,False
P00003902,30.81,True
P00003903,74.71,True
P00003904,31.76,True
P00003905,30.02,True
P00003906,48.59,True
P00003907,48.68,True
P00003908,54.82,True
P00003909,44.39,True
P00003910,43.53,True
P00003911,48.03,True
P00003912,34.47,True
P00003913,53.68,True
P00003914,24.32,False
P00003915,50.78,True
P00003916,26.63,False
P00003917,48.89,True
P00003918,53.08,True
P00003919,71.41,True
P00003920,40.11,True
P00003921,17.45,False
P00003922,32.95,True
P00003923,65.0,True
P00003924,44.24,True
P00003925,49.86,True
P00003926,29.69,False
P00003927,66.51,True
P00003928,26.61,False
P00003929,28.55,False
P00003930,83.35,True
P00003931,29.48,False
P00003932,22.56,False
P00003933,41.64,True
P00003934,57.39,True
P00003935,45.66,True
P00003936,49.52,True
P00003937,26.43,False
P00003938,29.29,False
P00003939,44.5,True
P00003940,44.43,True
P00003941,28.87,False
P00003942,43.07,True
P00003943,42.34,True
P00003944,42.14,True
P00003945,60.39,True
P00003946,28.97,False
P00003947,44.69,True
P00003948,71.57,True
P00003949,59.21,True
P00003950,65.84,True
P00003951,18.1,False
P00003952,44.81,True
P00003953,44.33,True
P00003954,44.47,True
P00003955,25.81,False
P00003956,24.91,False
P00003957,38.76,True
P00003958,56.98,True
P00003959,50.63,True
P00003960,58.13,True
P00003961,62.42,True
P00003962,48.71,True
P00003963,41.6,True
P00003964,47.97,True
P00003965,60.43,True
P00003966,48.37,True
P00003967,64.81,True
P00003968,41.77,True
P00003969,13.49,False
P00003970,49.85,True
P00003971,23.3,False
P00003972,47.41,True
P00003973,37.59,True
P00003974,17.62,False
P00003975,39.29,True
P00003976,33.25,True
P00003977,20.07,False
P00003978,49.87,True
P00003979,25.57,False
P00003980,50.71,True
P00003981,28.88,False
P00003982,42.53,True
P00003983,55.57,True
P00003984,44.27,True
P00003985,43.31,True
P00003986,41.39,True
P00003987,29.71,False
P00003988,32.44,True
P00003989,36.5,True
P00003990,40.2,True
P00003991,43.71,True
P00003992,39.65,True
P00003993,19.13,False
P00003994,28.77,False
P00003995,50.04,True
P00003996,70.96,True
P00003997,69.56,True
P00003998,47.65,True
P00003999,57.66,True
P00004000,33.17,True
P00004001,58.61,True
P00004002,24.9,False
P00004003,37.31,True
P00004004,24.59,False
P00004005,22.92,False
P00004006,47.61,True
P00004007,49.53,True
P00004008,54.98,True
P00004009,45.12,True
P00004010,32.84,True
P00004011,31.73,True
P00004012,38.57,True
P00004013,65.12,True
P00004014,55.74,True
P00004015,42.34,True
P00004016,39.65,True
P00004017,45.08,True
P00004018,37.16,True
P00004019,50.4,True
P00004020,17.57,False
P00004021,24.06,False
P00004022,25.4,False
P00004023,28.68,False
P00004024,39.11,True
P00004025,63.06,True
P00004026,68.55,True
P00004027,62.47,True
P00004028,30.22,True
P00004029,48.2,True
P00004030,17.1,False
P00004031,55.26,True
P00004032,50.85,True
P00004033,57.4,True
P00004034,28.18,False
P00004035,56.16,True
P00004036,85.47,True
P00004037,45.08,True
P00004038,27.61,False
P00004039,27.73,False
P00004040,30.72,True
P00004041,58.6,True
P00004042,52.34,True
P00004043,22.12,False
P00004044,32.01,True
P00004045,51.43,True
P00004046,42.7,True
P00004047,25.66,False
P00004048,50.05,True
P00004049,56.43,True
P00004050,36.73,True
P00004051,22.28,False
P00004052,38.06,True
P00004053,50.37,True
P00004054,32.44,True
P00004055,47.24,True
P00004056,34.93,True
P00004057,39.59,True
P00004058,33.38,True
P00004059,45.07,True
P00004060,81.2,True
P00004061,35.41,True
P00004062,38.68,True
P00004063,47.53,True
P00004064,51.58,True
P00004065,42.43,True
P00004066,48.44,True
P00004067,59.96,True
P00004068,22.76,False
P00004069,41.61,True
P00004070,48.66,True
P00004071,44.32,True
P00004072,42.32,True
P00004073,47.03,True
P00004074,23.98,False
P00004075,47.97,True
P00004076,56.24,True
P00004077,28.42,False
P00004078,35.89,True
P00004079,44.55,True
P00004080,46.9,True
P00004081,30.05,True
P00004082,49.26,True
P00004083,50.95,True
P00004084,48.98,True
P00004085,18.48,False
P00004086,29.83,False
P00004087,20.65,False
P00004088,20.03,False
P00004089,39.89,True
P00004090,39.42,True
P00004091,47.74,True
P00004092,44.34,True
P00004093,38.57,True
P00004094,47.52,True
P00004095,26.3,False
P00004096,35.35,True
P00004097,34.26,True
P00004098,53.58,True
P00004099,50.24,True
P00004100,53.36,True
P00004101,36.04,True
P00004102,31.44,True
P00004103,63.81,True
P00004104,51.96,True
P00004105,51.89,True
P00004106,53.75,True
P00004107,56.94,True
P00004108,69.49,True
P00004109,58.69,True
P00004110,31.93,True
P00004111,31.69,True
P00004112,58.6,True
P00004113,24.34,False
P00004114,31.82,True
P00004115,36.82,True
P00004116,36.78,True
P00004117,42.96,True
P00004118,43.83,True
P00004119,40.8,True
P00004120,45.26,True
P00004121,58.41,True
P00004122,50.48,True
P00004123,27.46,False
P00004124,21.99,False
P00004125,40.92,True
P00004126,54.23,True
P00004127,18.53,False
P00004128,28.42,False
P00004129,35.43,True
P00004130,45.78,True
P00004131,17.64,False
P00004132,48.09,True
P00004133,43.81,True
P00004134,47.97,True
P00004135,50.6,True
P00004136,44.11,True
P00004137,32.2,True
P00004138,49.56,True
P00004139,24.44,False
P00004140,26.02,False
P00004141,20.77,False
P00004142,45.74,True
P00004143,49.24,True
P00004144,35.07,True
P00004145,45.0,True
P00004146,41.19,True
P00004147,30.11,True
P00004148,49.1,True
P00004149,41.33,True
P00004150,46.0,True
P00004151,52.3,True
P00004152,54.03,True
P00004153,70.08,True
P00004154,48.56,True
P00004155,20.88,False
P00004156,43.31,True
P00004157,37.88,True
P00004158,31.06,True
P00004159,44.62,True
P00004160,47.47,True
P00004161,17.97,False
P00004162,47.31,True
P00004163,40.37,True
P00004164,51.18,True
P00004165,21.91,False
P00004166,43.57,True
P00004167,21.9,False
P00004168,51.1,True
P00004169,55.7,True
P00004170,56.47,True
P00004171,24.35,False
P00004172,27.96,False
P00004173,31.0,True
P00004174,48.65,True
P00004175,43.04,True
P00004176,43.19,True
P00004177,31.07,True
P00004178,47.03,True
P00004179,45.93,True
P00004180,28.87,False
P00004181,33.33,True
P00004182,27.31,False
P00004183,56.15,True
P00004184,48.38,True
P00004185,33.49,True
P00004186,44.4,True
P00004187,26.52,False
P00004188,22.46,False
P00004189,19.84,False
P00004190,44.26,True
P00004191,72.3,True
P00004192,26.63,False
P00004193,20.9,False
P00004194,38.62,True
P00004195,41.74,True
P00004196,42.44,True
P00004197,26.83,False
P00004198,40.08,True
P00004199,47.56,True
P00004200,47.48,True
P00004201,28.27,False
P00004202,34.94,True
P00004203,37.08,True
P00004204,14.47,False
P00004205,21.66,False
P00004206,46.21,True
P00004207,49.0,True
P00004208,45.67,True
P00004209,46.74,True
P00004210,59.4,True
P00004211,37.92,True
P00004212,54.11,True
P00004213,46.37,True
P00004214,25.87,False
P00004215,52.53,True
P00004216,42.45,True
P00004217,71.42,True
P00004218,47.33,True
P00004219,52.63,True
P00004220,28.45,False
P00004221,55.38,True
P00004222,28.37,False
P00004223,22.21,False
P00004224,39.4,True
P00004225,48.77,True
P00004226,25.7,False
P00004227,43.48,True
P00004228,38.32,True
P00004229,53.53,True
P00004230,53.55,True
P00004231,24.23,False
P00004232,43.88,True
P00004233,30.88,True
P00004234,30.53,True
P00004235,60.39,True
P00004236,26.76,False
P00004237,40.89,True
P00004238,43.46,True
P00004239,31.85,True
P00004240,49.97,True
P00004241,29.14,False
P00004242,49.5,True
P00004243,42.92,True
P00004244,60.85,True
P00004245,58.04,True
P00004246,50.58,True
P00004247,33.25,True
P00004248,56.06,True
P00004249,17.4,False
P00004250,48.45,True
P00004251,32.9,True
P00004252,41.99,True
P00004253,51.97,True
P00004254,54.57,True
P00004255,16.77,False
P00004256,28.45,False
P00004257,45.51,True
P00004258,31.5,True
P00004259,46.28,True
P00004260,19.03,False
P00004261,40.28,True
P00004262,43.78,True
P00004263,43.01,True
P00004264,55.69,True
P00004265,32.28,True
P00004266,38.07,True
P00004267,43.03,True
P00004268,57.98,True
P00004269,46.1,True
P00004270,37.72,True
P00004271,49.75,True
P00004272,17.9,False
P00004273,36.98,True
P00004274,37.06,True
P00004275,60.11,True
P00004276,41.57,True
P00004277,52.99,True
P00004278,32.79,True
P00004279,20.62,False
P00004280,48.35,True
P00004281,44.36,True
P00004282,23.45,False
P00004283,47.76,True
P00004284,66.28,True
P00004285,40.44,True
P00004286,59.32,True
P00004287,17.55,False
P00004288,43.92,True
P00004289,20.24,False
P00004290,56.68,True
P00004291,30.91,True
P00004292,49.82,True
P00004293,56.5,True
P00004294,50.0,True
P00004295,49.82,True
P00004296,39.95,True
P00004297,50.04,True
P00004298,52.38,True
P00004299,51.2,True
P00004300,46.25,True
P00004301,47.84,True
P00004302,42.77,True
P00004303,41.59,True
P00004304,50.48,True
P00004305,30.85,True
P00004306,11.67,False
P00004307,52.09,True
P00004308,35.15,True
P00004309,72.08,True
P00004310,31.82,True
P00004311,46.09,True
P00004312,39.51,True
P00004313,6.19,False
P00004314,55.53,True
P00004315,43.45,True
P00004316,36.24,True
P00004317,56.86,True
P00004318,58.05,True
P00004319,40.5,True
P00004320,74.46,True
P00004321,37.86,True
P00004322,49.21,True
P00004323,42.94,True
P00004324,49.57,True
P00004325,42.79,True
P00004326,55.44,True
P00004327,10.37,False
P00004328,38.39,True
P00004329,39.02,True
P00004330,16.22,False
P00004331,45.54,True
P00004332,52.48,True
P00004333,45.02,True
P00004334,52.5,True
P00004335,27.79,False
P00004336,43.47,True
P00004337,31.28,True
P00004338,49.34,True
P00004339,18.99,False
P00004340,47.05,True
P00004341,47.5,True
P00004342,45.08,True
P00004343,33.48,True
P00004344,33.39,True
P00004345,40.97,True
P00004346,29.45,False
P00004347,48.26,True
P00004348,20.33,False
P00004349,52.35,True
P00004350,31.58,True
P00004351,54.3,True
P00004352,41.56,True
P00004353,19.64,False
P00004354,53.87,True
P00004355,48.49,True
P00004356,38.22,True
P00004357,27.58,False
P00004358,51.05,True
P00004359,43.16,True
P00004360,35.82,True
P00004361,30.78,True
P00004362,62.98,True
P00004363,51.41,True
P00004364,28.29,False
P00004365,44.92,True
P00004366,22.79,False
P00004367,41.43,True
P00004368,32.77,True
P00004369,46.89,True
P00004370,56.99,True
P00004371,23.87,False
P00004372,45.37,True
P00004373,64.17,True
P00004374,50.76,True
P00004375,34.9,True
P00004376,44.78,True
P00004377,55.62,True
P00004378,46.66,True
P00004379,42.38,True
P00004380,33.19,True
P00004381,26.26,False
P00004382,26.24,False
P00004383,60.22,True
P00004384,51.54,True
P00004385,38.84,True
P00004386,29.16,False
P00004387,21.65,False
P00004388,23.58,False
P00004389,49.26,True
P00004390,17.0,False
P00004391,30.97,True
P00004392,60.68,True
P00004393,41.11,True
P00004394,39.05,True
P00004395,43.48,True
P00004396,32.51,True
P00004397,60.06,True
P00004398,42.33,True
P00004399,32.18,True
P00004400,35.68,True
P00004401,20.23,False
P00004402,45.96,True
P00004403,36.49,True
P00004404,48.02,True
P00004405,46.29,True
P00004406,40.95,True
P00004407,41.31,True
P00004408,16.72,False
P00004409,47.16,True
P00004410,30.66,True
P00004411,46.73,True
P00004412,83.45,True
P00004413,58.65,True
P00004414,55.25,True
P00004415,27.19,False
P00004416,40.09,True
P00004417,46.24,True
P00004418,46.15,True
P00004419,35.78,True
P00004420,53.26,True
P00004421,49.23,True
P00004422,40.55,True
P00004423,44.39,True
P00004424,40.24,True
P00004425,34.78,True
P00004426,24.28,False
P00004427,7.8,False
P00004428,20.64,False
P00004429,21.14,False
P00004430,48.29,True
P00004431,58.0,True
P00004432,37.15,True
P00004433,42.66,True
P00004434,55.74,True
P00004435,53.2,True
P00004436,41.14,True
P00004437,27.24,False
P00004438,41.39,True
P00004439,29.29,False
P00004440,46.38,True
P00004441,62.26,True
P00004442,49.17,True
P00004443,35.3,True
P00004444,48.45,True
P00004445,36.8,True
P00004446,49.1,True
P00004447,40.77,True
P00004448,46.2,True
P00004449,49.3,True
P00004450,51.45,True
P00004451,33.95,True
P00004452,49.14,True
P00004453,37.5,True
P00004454,29.01,False
P00004455,21.74,False
P00004456,52.28,True
P00004457,44.14,True
P00004458,41.75,True
P00004459,60.54,True
P00004460,40.42,True
P00004461,24.74,False
P00004462,40.63,True
P00004463,34.27,True
P00004464,20.49,False
P00004465,37.63,True
P00004466,45.0,True
P00004467,51.47,True
P00004468,30.08,True
P00004469,54.53,True
P00004470,36.54,True
P00004471,51.21,True
P00004472,41.29,True
P00004473,39.5,True
P00004474,31.24,True
P00004475,41.3,True
P00004476,59.64,True
P00004477,60.14,True
P00004478,58.78,True
P00004479,35.04,True
P00004480,48.06,True
P00004481,55.41,True
P00004482,53.3,True
P00004483,44.28,True
P00004484,49.94,True
P00004485,69.53,True
P00004486,50.34,True
P00004487,27.9,False
P00004488,21.5,False
P00004489,32.04,True
P00004490,26.4,False
P00004491,47.52,True
P00004492,20.96,False
P00004493,44.38,True
P00004494,53.26,True
P00004495,47.73,True
P00004496,8.83,False
P00004497,42.72,True
P00004498,20.53,False
P00004499,47.12,True
P00004500,47.87,True
P00004501,50.92,True
P00004502,60.36,True
P00004503,20.08,False
P00004504,37.23,True
P00004505,15.11,False
P00004506,48.06,True
P00004507,47.19,True
P00004508,44.45,True
P00004509,40.52,True
P00004510,52.27,True
P00004511,53.51,True
P00004512,60.62,True
P00004513,45.42,True
P00004514,53.91,True
P00004515,33.62,True
P00004516,47.68,True
P00004517,29.0,False
P00004518,48.11,True
P00004519,31.67,True
P00004520,46.49,True
P00004521,61.99,True
P00004522,52.42,True
P00004523,27.61,False
P00004524,45.55,True
P00004525,51.86,True
P00004526,17.55,False
P00004527,58.58,True
P00004528,39.6,True
P00004529,35.16,True
P00004530,68.46,True
P00004531,52.56,True
P00004532,31.39,True
P00004533,54.61,True
P00004534,41.54,True
P00004535,28.86,False
P00004536,21.48,False
P00004537,50.55,True
P00004538,39.29,True
P00004539,58.55,True
P00004540,48.71,True
P00004541,33.6,True
P00004542,49.77,True
P00004543,55.29,True
P00004544,72.08,True
P00004545,55.74,True
P00004546,23.08,False
P00004547,30.24,True
P00004548,57.73,True
P00004549,44.95,True
P00004550,47.35,True
P00004551,61.79,True
P00004552,37.0,True
P00004553,47.63,True
P00004554,30.82,True
P00004555,29.31,False
P00004556,53.55,True
P00004557,47.98,True
P00004558,20.15,False
P00004559,28.68,False
P00004560,47.18,True
P00004561,46.71,True
P00004562,51.34,True
P00004563,58.11,True
P00004564,55.31,True
P00004565,28.55,False
P00004566,39.68,True
P00004567,53.99,True
P00004568,28.67,False
P00004569,29.06,False
P00004570,48.44,True
P00004571,43.26,True
P00004572,25.27,False
P00004573,19.57,False
P00004574,47.51,True
P00004575,23.85,False
P00004576,46.7,True
P00004577,39.87,True
P00004578,41.65,True
P00004579,24.17,False
P00004580,51.14,True
P00004581,52.44,True
P00004582,22.42,False
P00004583,38.52,True
P00004584,18.67,False
P00004585,51.67,True
P00004586,50.66,True
P00004587,45.15,True
P00004588,47.84,True
P00004589,66.19,True
P00004590,64.46,True
P00004591,47.73,True
P00004592,33.31,True
P00004593,60.0,True
P00004594,47.53,True
P00004595,43.45,True
P00004596,27.88,False
P00004597,38.8,True
P00004598,48.91,True
P00004599,25.27,False
P00004600,49.44,True
P00004601,38.84,True
P00004602,36.9,True
P00004603,59.62,True
P00004604,40.55,True
P00004605,34.33,True
P00004606,38.91,True
P00004607,47.55,True
P00004608,55.29,True
P00004609,41.85,True
P00004610,42.99,True
P00004611,40.9,True
P00004612,59.7,True
P00004613,38.45,True
P00004614,53.6,True
P00004615,14.88,False
P00004616,43.39,True
P00004617,21.61,False
P00004618,18.58,False
P00004619,43.05,True
P00004620,30.43,True
P00004621,55.88,True
P00004622,22.01,False
P00004623,41.57,True
P00004624,13.06,False
P00004625,35.89,True
P00004626,37.64,True
P00004627,40.55,True
P00004628,59.95,True
P00004629,21.57,False
P00004630,45.33,True
P00004631,62.34,True
P00004632,43.8,True
P00004633,54.67,True
P00004634,58.47,True
P00004635,49.17,True
P00004636,32.42,True
P00004637,24.42,False
P00004638,21.38,False
P00004639,22.46,False
P00004640,59.94,True
P00004641,38.08,True
P00004642,51.52,True
P00004643,16.34,False
P00004644,42.32,True
P00004645,46.71,True
P00004646,41.38,True
P00004647,19.79,False
P00004648,34.78,True
P00004649,17.72,False
P00004650,17.96,False
P00004651,41.65,True
P00004652,41.48,True
P00004653,24.28,False
P00004654,47.47,True
P00004655,31.0,True
P00004656,29.73,False
P00004657,58.21,True
P00004658,74.83,True
P00004659,44.74,True
P00004660,45.31,True
P00004661,30.27,True
P00004662,45.41,True
P00004663,46.11,True
P00004664,29.83,False
P00004665,28.69,False
P00004666,53.92,True
P00004667,37.21,True
P00004668,23.16,False
P00004669,53.53,True
P00004670,23.78,False
P00004671,43.13,True
